Bidang_IT;Posisi_Pekerjaan;Nama_Perusahaan;Lokasi;Gaji;Syarat_Deskripsi_Pekerjaan;Link_Detail;Skill_Python;Skill_SQL;Skill_Javascript;Skill_PHP;Skill_Java_Kotlin;Skill_Excel;Skill_Cloud_AWS_GCP;Skill_Docker_K8s;Skill_Git;Skill_English;Skill_Agile_Scrum;Skill_Networking_Security;Gaji_Clean
Cyber Security;Security Implementation Engineer;PT Datacomm Diangraha;South Jakarta;Rp 5.900.000 – Rp 7.700.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/93075744?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;6800000.0
Cyber Security;Head of Strategy & Governance;Perusahaan Rahasia;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92939712?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Junior IT Consultant;PT Lifelong Learning;Setiabudi;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93023440?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Network Operation Center Manager;PT Wismilak Inti Makmur Tbk;Surabaya;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92731103?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Manager IT Security & Support;PT Pakai Donk Nusantara;Surabaya;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92908783?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;IT Security;PT. Trimegah Sekuritas Indonesia, Tbk;South Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93031443?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Project Manager (Security System);PT Axindo Humaperdana;Cikarang Pusat;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93054068?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Quality Control & Compliance - Collection;PT Collectius Asset Management;Setiabudi;Rp 6.500.000 – Rp 7.500.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/92606031?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;7000000.0
Cyber Security;Network Infrastructure;PT Graha Ventura Indonesia;Jakarta;IDR Disembunyikan;Gaji Nett | BPJS TK dan kesehatan | Mess, Catering Makan;https://id.jobstreet.com/job/93058274?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;0;
Cyber Security;Compliance;PT. NANWANG PACK INDONESIA;Central Java;Rp 3.500.000 – Rp 5.000.000 per month;Competitive Salary and Benefit | Career Growth | A collaborative and team-oriented culture that values innovation and creativity;https://id.jobstreet.com/job/92775508?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;4250000.0
Cyber Security;Network Engineer;PT. Inti Harmoni Solusindo;Kepulauan Seribu;Rp 7.000.000 – Rp 7.500.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/93144346?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;7250000.0
Cyber Security;Risk Specialist;PT Sumberdaya Arindo;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93033833?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Sr Security Engineer (Offensive);PT Global Tiket Network;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92734310?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Compliance & AML Specialist;PT. Kredit Utama Fintech Indonesia;Central Jakarta;IDR Disembunyikan;Fun Environment | Competitive Package | Career Growth;https://id.jobstreet.com/job/92822173?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Network Engineer Metro-E (CCNP Certification);PT Kinarya Alihdaya Mandiri;Jakarta;Rp 10.000.000 – Rp 15.000.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/93089351?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;12500000.0
Cyber Security;Senior Compliance Manager;PT Finture Tech Indonesia;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92865025?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;IT AI & SUPPORT STAFF;PT Paradise Perkasa;Tangerang Regency;IDR Disembunyikan;Pendidikan S1 Teknik Informatika, Sistem Informasi, Ilmu Komputer, AI | Memiliki pengalaman kerja di Posisi minimal 1 tahun. | Memiliki kemampuan Bahasa Asing.;https://id.jobstreet.com/job/93138324?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Associate - IFS - IT Service Group;PwC Indonesia;Yogyakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93006370?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;NOC Security System Intern;PT DCI Indonesia, Tbk;Bekasi Regency;IDR Disembunyikan;Hands-on Experience | Paid Internship;https://id.jobstreet.com/job/92613758?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Specialist IT Compliance;PT Amman Mineral Nusa Tenggara;West Sumbawa;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93143647?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Security;PT Karang Mas Sejahtera;South Kuta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92889915?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Engineer Data Center;PT GCI Indonesia;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92914446?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Network Security Engineer;Cyber Sinergi Indonesia;Central Jakarta;Rp 7.500.000 – Rp 11.000.000 per month;Area Jakarta;https://id.jobstreet.com/job/93008835?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;9250000.0
Cyber Security;Security Engineer;PT Sentra Vidya Utama;Surabaya;Rp 8.000.000 – Rp 10.000.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/93023448?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;9000000.0
Cyber Security;IT Internal Auditor;PT Prodia Widyahusada Tbk;Central Jakarta;IDR Disembunyikan;The biggest diagnostic clinical lab in Indonesia;https://id.jobstreet.com/job/92803906?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Security Engineer;Johnson Controls, Inc.;Jakarta;IDR Disembunyikan;Enjoy competitive compensation and benefits package | On-the-job and cross-training opportunities in a collaborative team environment | Dedication to safety through our Zero Harm policy;https://id.jobstreet.com/job/91426421?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;0;
Cyber Security;Senior IT Governance;PT. AKULAKU FINANCE;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93151009?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Supervisor IT Auditor;Center for Investment and Business Advisory;Jakarta;Rp 12,000,000 – Rp 18,000,000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/93033954?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Anggota Security;PT Sinar Metrindo Perkasa;Curug Bitung;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92579534?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;IT Security Specialist;PT Monotaro Indonesia;Central Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92854311?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Security;PT. Tangan Kita Berkarya;Surabaya;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92808734?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Security Manager;Perusahaan Rahasia;Central Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92612268?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Internal Audit IT Supervisor;Daikin Industries Indonesia;Cikarang Pusat;IDR Disembunyikan;Opportunity to work with leading technology in electronic manufacturing company | Collaborative and supportive work culture | Private insurance (Including spouse and children);https://id.jobstreet.com/job/92864068?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Account Executive | Account Manager;PT Andalan Teknologi Inovasi;Jakarta;IDR Disembunyikan;High-Impact Strategic Role: Act as a trusted advisor to organizations. | Strategic Autonomy & Collaborative Excellence | Professional Growth Opportunity with World-Class ISACA Accredited Partner.;https://id.jobstreet.com/job/93134621?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;1;0;0;0;0;0;0;
Cyber Security;IT Auditor;PT Japfa Comfeed Indonesia, Tbk;South Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92968447?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;IT Manager;Taman Safari Indonesia;Bogor;IDR Disembunyikan;Kesempatan memimpin strategi dan pengembangan sistem IT perusahaan. | Lingkungan kerja dinamis dengan proyek teknologi yang beragam | Peluang pengembangan karier dan peningkatan kompetensi profesional.;https://id.jobstreet.com/job/92638611?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Network & Server Engineer;PT BANGUNPERKASA  ADHITAMASENTRA;West Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92920553?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Security Control Room;PT. KALIMANTAN ALUMINIUM INDUSTRY;North Kalimantan;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92571835?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Data Protection Officer;Yayasan Bumi Hijau Lestari;Semarang;Rp 5.000.000 – Rp 6.000.000 per month;Safe and comfortable work environment | Competitive salary and employee benefits package | Opportunity to contribute to high-impact environmental and social initiatives;https://id.jobstreet.com/job/93146879?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;1;0;0;0;0;0;0;0;0;5500000.0
Cyber Security;Account Manager;PT Sahassa Panca Manunggal;South Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92915029?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Security Operation Center;PT. BFI FINANCE INDONESIA, Tbk;Tangerang District;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92809943?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;SOC Leader;PT. BEIBI CEMERLANG INDONESIA;Jakarta;Rp 25.000.000 – Rp 30.000.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/92923071?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;27500000.0
Cyber Security;Management Information System Supervisor;PT Pangan Lestari;Cikarang Pusat;IDR Disembunyikan;Competitive Salary & Health Insurance | Collaborative and Enjoyable Work Culture | Training & Career Development Opportunities;https://id.jobstreet.com/job/92610164?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Team Lead - Network Security Engineer;Elitez Pte Ltd;Jakarta;Rp 20,000,000 – Rp 25,000,000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/93074669?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Senior Security Analyst;PT Visionet Data Internasional;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92632148?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Presales Manager;SI SECURITY SDN. BHD.;Jakarta;IDR Disembunyikan;Work with leading cybersecurity solutions used by 4,000+ organizations | Drive impactful projects and advise clients on security strategies | Grow your career in a global company with development opportunities.;https://id.jobstreet.com/job/92839831?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;1;
Cyber Security;Security Network Operations Center (SNOC) Specialist;PT One Rah Teknologi Indonesia;West Jakarta;Rp 6.000.000 – Rp 9.000.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/93098056?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;7500000.0
Cyber Security;IT Sales Account Manager (For CyberSecurity);Aswant Distribution;Jakarta;Rp 9.000.000 – Rp 11.500.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/92616667?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;10250000.0
Cyber Security;Security Engineer;PT Karya Solusi Prima Sejahtera;Central Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92606102?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Senior IT Auditor;PT Perisai Digital Indonesia;Central Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92625365?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Cybersecurity & Compliance Analyst;MixWork Pte. Ltd.;Jakarta;Rp 20,000,000 – Rp 24,000,000 per month;Gateway to International Exposure | Hybrid Working Set up with Benefits | Enhanced Benefits and Healthcare;https://id.jobstreet.com/job/92918487?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;0;
Cyber Security;Account Manager (IT Infrastructure);PT Mitra Teleinformatika Perkasa;Jakarta;IDR Disembunyikan;Innovative Work Environment | Career Growth Opportunities | Growth-Driven Culture;https://id.jobstreet.com/job/92623966?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Strategic Account Manager (Sales);PT Tech Security Solution;South Jakarta;IDR Disembunyikan;IT and CyberSecurity WorldWide Connection, Sales Bonus, KPI Bonus;https://id.jobstreet.com/job/92832106?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;1;
Cyber Security;Identity Management Engineer;PT Solusi Transportasi Indonesia;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92239857?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Sales Project - CCTV, Access Control, Door Lock, Barrier Gate & Security System;PT Harrisma Informatika Jaya;West Jakarta;Rp 15.000.000 – Rp 18.000.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/93091541?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;16500000.0
Cyber Security;Technical Engineer – B2B Network Solutions;PT. CETC TEKNOLOGI INDONESIA;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92779971?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Senior Associate Security - Renewables Energy;PT Michael Page Internasional Indonesia;Batam;IDR Disembunyikan;Career development and professional growth opportunities. | Collaborative and high-performing work environment.;https://id.jobstreet.com/job/93114922?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Open Banking & Interlink Manager;PT Bank Nationalnobu Tbk;Karawaci;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92659342?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Cybersecurity Specialist;PT. AKULAKU FINANCE;Jakarta;IDR Disembunyikan;Multinational Culture | BPJS | Tools Kit;https://id.jobstreet.com/job/92769967?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;0;
Cyber Security;Security;Kawan Lama Group;Tarakan;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93067288?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Network Engineer Senior Specialist;PT Kideco Jaya Agung (Kideco);Paser;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92766402?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Product Development Manager;PT. Mora Telematika Indonesia TBK;Central Jakarta;IDR Disembunyikan;Indonesia's leading integrated digital infrastructure & services company | Career path | Health Insurance;https://id.jobstreet.com/job/92835353?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;1;0;0;0;
Cyber Security;Business Development Manager;PT Wibi Digital Technology;South Jakarta;Rp 12.000.000 – Rp 17.000.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/92187828?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;14500000.0
Cyber Security;Field Investigator Officer - Balikpapan & Samarinda;PT Indodana Multi Finance;Balikpapan;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92822285?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;SENIOR IT SUPPORT;PT. Harfia Construction Machinery;Balaraja;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92704158?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Marketing Sales Executive (B2B);PT ELANG CAKRA SECURINDO;South Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93004209?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;IT Officer;PT. Viridi Group Manufaktur Indonesia;Grobogan;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92569557?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Senior IT GRC Analyst - Consumer Lending;PT GOTO GOJEK TOKOPEDIA TBK;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92471062?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;IT Audit Staff;PT Asuransi Jiwa Central Asia Raya (CAR);West Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93003220?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Technical Account Manager;PT LANGGENG SUKSES ABADI TEKHNOLOGI;North Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92683698?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;IT Manager  (Malang );PT Molindo Raya Industrial;Malang;Rp 14.000.000 – Rp 17.000.000 per month;Create a management dashboard related to company performance. | Minimum Working Experience – 5 years in IT Manager | Bachelor Degree majoring in Informatika, with GPA min. 3.0;https://id.jobstreet.com/job/92658794?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;15500000.0
Cyber Security;AML & Fraud Assistant Manager, Lending;PT Solusi Transportasi Indonesia;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92788900?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Cluster Operations Lead - ICT (Cikarang);PT CBRE Consultancy Services;Cikarang;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92724622?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;IT Security;PT LG ELectronics Indonesia;Bekasi;Rp 7.000.000 – Rp 7.300.000 per month;Competitive Compensation & Benefit | Paid Overtime | Private Insurance;https://id.jobstreet.com/job/92832706?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;7150000.0
Cyber Security;Business Development & Sales Intern (Cybersecurity);PT Perisai Digital Indonesia;Central Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92780653?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Data Center - Compliance Lead;PT Michael Page Internasional Indonesia;West Java;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92573041?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Associate System & Network Infrastructure;PT Sqiva Infotech Nusantara;Central Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92966217?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Wadiklat Security Services ( Gemilang Academy);PT Tata Karya Gemilang;Surakarta;IDR Disembunyikan;1. Jenjang Karir | 2. Perjalanan Dinas dan Komisi Penjualan ( Leads) | 3. Work Life Balance;https://id.jobstreet.com/job/92982746?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Presales for Handy Talky, Barcode, AIDC, Display & CCTV Product - Batam Area;PT Harrisma Informatika Jaya;Batam;Rp 9.000.000 – Rp 11.000.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/92983180?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;10000000.0
Cyber Security;Presales Engineer (Security System, CCTV, Access Control, Etc);PT. Integra Mitra Solusi;North Jakarta;Rp 6.000.000 – Rp 8.500.000 per month;Yearly Bonus | Commision | Team Building Program;https://id.jobstreet.com/job/92585488?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;7250000.0
Cyber Security;Network Solution Architect;PT Autojaya Idetech;Surabaya;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92972288?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Kepala Security;PT Multi Sarana Satria;South Tangerang;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93038519?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;IT INFRASTRUCTURE & SECURITY INTERN;Kanmo Group;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92871228?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Core Network Engineer;PT. Berca Hardayaperkasa;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93062188?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;SENIOR OPERATION CRITICAL TELECOMMUNICATION ENGINEER;PT. CSE COMMUNICATIONS AND SECURITY;South Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93008677?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Security & Parking Supervisor;ASRI (a subsidiary of Agung Sedayu Group);Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92585424?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Tech-IDC-Asset Technician;TITANICOM TECH LIMITED;West Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93072910?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;Governance, Risk & Compliance (GRC) Manager;MEDITAP;Karawaci;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92867450?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;(Assistant Department Head) Anti-Money Laundering and CFT;Perusahaan Rahasia;Central Jakarta;IDR Disembunyikan;Attractive remuneration package | Great location to work | Great exposure in corporate banking segment;https://id.jobstreet.com/job/92809604?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Cyber Security;SECURITY;PT. RATU OCEANIA RAYA BALI;Denpasar;Rp 3.000.000 – Rp 3.500.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/92581397?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;3250000.0
